קוד דגם,צבע,מידה,ברקוד
AR011925100,100,TU,3468337923794
AR011925400,400,TU,3468337935889
AR011925700,700,TU,3468337935896
AR011925800,800,TU,3468337935902
AR011928805,805,M,3468337922018
AR011928805,805,S,3468337922025
AR011928905,905,M,3468337922032
AR011928905,905,S,3468337922049
AR011938100,100,36-37,3468337923800
AR011938100,100,38-39,3468337923817
AR011938100,100,40-41,3468337923824
AR011938100,100,42-43,3468337923831
AR011938100,100,44-45,3468337923848
AR011938100,100,46-47,3468337923855
AR011938200,200,36-37,3468337923862
AR011938200,200,38-39,3468337923879
AR011938200,200,40-41,3468337923886
AR011938200,200,42-43,3468337923893
AR011938200,200,44-45,3468337923909
AR011938200,200,46-47,3468337923916
AR011938300,300,36-37,3468337923923
AR011938300,300,38-39,3468337923930
AR011938300,300,40-41,3468337923947
AR011938300,300,42-43,3468337923954
AR011938300,300,44-45,3468337923961
AR011938300,300,46-47,3468337923978
AR011938400,400,36-37,3468337923985
AR011938400,400,38-39,3468337923992
AR011938400,400,40-41,3468337924005
AR011938400,400,42-43,3468337924012
AR011938400,400,44-45,3468337924029
AR011938400,400,46-47,3468337924036
AR011938500,500,36-37,3468337983927
AR011938500,500,38-39,3468337983934
AR011938500,500,40-41,3468337983941
AR011938500,500,42-43,3468337983958
AR011938500,500,44-45,3468337983965
AR011938500,500,46-47,3468337983972
AR011985110,110,L,3468337983989
AR011985110,110,M,3468337983996
AR011985110,110,S,3468337984009
AR011985110,110,XL,3468337984016
AR011985110,110,XXL,3468337984023
AR011985500,500,L,3468337984030
AR011985500,500,M,3468337984047
AR011985500,500,S,3468337984054
AR011985500,500,XL,3468337984061
AR011985500,500,XXL,3468337984078
AR011985600,600,L,3468337984085
AR011985600,600,M,3468337984092
AR011985600,600,S,3468337984108
AR011985600,600,XL,3468337984115
AR011985600,600,XXL,3468337984122
AR011985800,800,L,3468337984139
AR011985800,800,M,3468337984146
AR011985800,800,S,3468337984153
AR011985800,800,XL,3468337984160
AR011985800,800,XXL,3468337984177
AR011985850,850,L,3468337984184
AR011985850,850,M,3468337984191
AR011985850,850,S,3468337984207
AR011985850,850,XL,3468337984214
AR011985850,850,XXL,3468337984221
AR012010110,110,L,3468337984238
AR012010110,110,M,3468337984245
AR012010110,110,S,3468337984252
AR012010110,110,XL,3468337984269
AR012010110,110,XXL,3468337984276
AR012010610,610,L,3468337984283
AR012010610,610,M,3468337984290
AR012010610,610,S,3468337984306
AR012010610,610,XL,3468337984313
AR012010610,610,XXL,3468337984320
AR012010640,640,L,3468337984337
AR012010640,640,M,3468337984344
AR012010640,640,S,3468337984351
AR012010640,640,XL,3468337984368
AR012010640,640,XXL,3468337984375
AR012010820,820,L,3468337984382
AR012010820,820,M,3468337984399
AR012010820,820,S,3468337984405
AR012010820,820,XL,3468337984412
AR012010820,820,XXL,3468337984429
AR012010920,920,L,3468337984436
AR012010920,920,M,3468337984443
AR012010920,920,S,3468337984450
AR012010920,920,XL,3468337984467
AR012010920,920,XXL,3468337984474
AR012011200,200,L,3468337984481
AR012011200,200,M,3468337984498
AR012011200,200,S,3468337984504
AR012011200,200,XL,3468337984511
AR012011200,200,XXL,3468337984528
AR012011700,700,L,3468337984580
AR012011700,700,M,3468337984597
AR012011700,700,S,3468337984603
AR012011700,700,XL,3468337984610
AR012011700,700,XXL,3468337984627
AR012054300,300,TU,3468337933175
AR012054400,400,TU,3468337933182
AR012054500,500,TU,3468337933199
AR012054700,700,TU,3468337933205
AR012054800,800,TU,3468337933212
AR012100601,601,L-XL,3468337984634
AR012100601,601,S-M,3468337984641
AR012100610,610,L-XL,3468337984658
AR012100610,610,S-M,3468337984665
AR012100710,710,L-XL,3468337984672
AR012100710,710,S-M,3468337984689
AR012100901,901,L-XL,3468337984696
AR012100901,901,S-M,3468337984702
AR012101607,607,L,3468337984771
AR012101607,607,M,3468337984788
AR012101607,607,S,3468337984795
AR012101607,607,XL,3468337984801
AR012101607,607,XS,3468337984818
AR012101607,607,XXL,3468337984825
AR012101701,701,L,3468337984832
AR012101701,701,M,3468337984849
AR012101701,701,S,3468337984856
AR012101701,701,XL,3468337984863
AR012101701,701,XS,3468337984870
AR012101701,701,XXL,3468337984887
AR012101801,801,L,3468337984894
AR012101801,801,M,3468337984900
AR012101801,801,S,3468337984917
AR012101801,801,XL,3468337984924
AR012101801,801,XS,3468337984931
AR012101801,801,XXL,3468337984948
AR012101901,901,L,3468337984955
AR012101901,901,M,3468337984962
AR012101901,901,S,3468337984979
AR012101901,901,XL,3468337984986
AR012101901,901,XS,3468337984993
AR012101901,901,XXL,3468337985006
AR012102501,501,10-11,3468337985013
AR012102501,501,12-13,3468337985020
AR012102501,501,14-15,3468337985037
AR012102501,501,4-5,3468337985044
AR012102501,501,6-7,3468337985051
AR012102501,501,8-9,3468337985068
AR012102710,710,10-11,3468337985075
AR012102710,710,12-13,3468337985082
AR012102710,710,14-15,3468337985099
AR012102710,710,4-5,3468337985105
AR012102710,710,6-7,3468337985112
AR012102710,710,8-9,3468337985129
AR012102810,810,10-11,3468337985136
AR012102810,810,12-13,3468337985143
AR012102810,810,14-15,3468337985150
AR012102810,810,4-5,3468337985167
AR012102810,810,6-7,3468337985174
AR012102810,810,8-9,3468337985181
AR012129500,500,3XL,3468337985198
AR012129500,500,L,3468337985204
AR012129500,500,M,3468337985211
AR012129500,500,S,3468337985228
AR012129500,500,XL,3468337985235
AR012129500,500,XS,3468337985242
AR012129500,500,XXL,3468337985259
AR012129500,500,XXS,3468337985266
AR012129700,700,3XL,3468337985273
AR012129700,700,L,3468337985280
AR012129700,700,M,3468337985297
AR012129700,700,S,3468337985303
AR012129700,700,XL,3468337985310
AR012129700,700,XS,3468337985327
AR012129700,700,XXL,3468337985334
AR012129700,700,XXS,3468337985341
AR012131500,500,L,3468337940517
AR012131500,500,M,3468337940524
AR012131500,500,S,3468337940531
AR012131500,500,XL,3468337940548
AR012131500,500,XS,3468337940555
AR012131500,500,XXL,3468337940562
AR012131800,800,L,3468339182182
AR012131800,800,M,3468339182199
AR012131800,800,S,3468339182205
AR012131800,800,XL,3468339182212
AR012131800,800,XS,3468339182229
AR012131800,800,XXL,3468339182236
AR012132500,500,L,3468337940579
AR012132500,500,M,3468337940586
AR012132500,500,S,3468337940593
AR012132500,500,XL,3468337940609
AR012132500,500,XS,3468337940616
AR012132500,500,XXL,3468337940623
AR012132800,800,L,3468339182243
AR012132800,800,M,3468339182250
AR012132800,800,S,3468339182267
AR012132800,800,XL,3468339182274
AR012132800,800,XS,3468339182281
AR012132800,800,XXL,3468339182298
AR012133500,500,L-XL,3468337940630
AR012133500,500,S-M,3468337940647
AR012133800,800,L-XL,3468339182304
AR012133800,800,S-M,3468339182311
AR012168509,509,38,3468337985358
AR012168509,509,40,3468337985365
AR012168509,509,42,3468337985372
AR012168509,509,44,3468337985389
AR012168509,509,46,3468337985396
AR012168509,509,48,3468337985402
AR012168509,509,50,3468337985419
AR012168509,509,52,3468337985426
AR012168701,701,38,3468337985518
AR012168701,701,40,3468337985525
AR012168701,701,42,3468337985532
AR012168701,701,44,3468337985549
AR012168701,701,46,3468337985556
AR012168701,701,48,3468337985563
AR012168701,701,50,3468337985570
AR012168701,701,52,3468337985587
AR012169510,510,38,3468337985594
AR012169510,510,40,3468337985600
AR012169510,510,42,3468337985617
AR012169510,510,44,3468337985624
AR012169510,510,46,3468337985631
AR012169510,510,48,3468337985648
AR012169510,510,50,3468337985655
AR012169510,510,52,3468337985662
AR012169720,720,38,3468337985679
AR012169720,720,40,3468337985686
AR012169720,720,42,3468337985693
AR012169720,720,44,3468337985709
AR012169720,720,46,3468337985716
AR012169720,720,48,3468337985723
AR012169720,720,50,3468337985730
AR012169720,720,52,3468337985747
AR012169970,970,38,3468337985754
AR012169970,970,40,3468337985761
AR012169970,970,42,3468337985778
AR012169970,970,44,3468337985785
AR012169970,970,46,3468337985792
AR012169970,970,48,3468337985808
AR012169970,970,50,3468337985815
AR012169970,970,52,3468337985822
AR012170551,551,38,3468337985914
AR012170551,551,40,3468337985921
AR012170551,551,42,3468337985938
AR012170551,551,44,3468337985945
AR012170551,551,46,3468337985952
AR012170551,551,48,3468337985969
AR012170551,551,50,3468337985976
AR012170551,551,52,3468337985983
AR012170767,767,38,3468337985990
AR012170767,767,40,3468337986003
AR012170767,767,42,3468337986010
AR012170767,767,44,3468337986027
AR012170767,767,46,3468337986034
AR012170767,767,48,3468337986041
AR012170767,767,50,3468337986058
AR012170767,767,52,3468337986065
AR012171550,550,38,3468337986157
AR012171550,550,40,3468337986164
AR012171550,550,42,3468337986171
AR012171550,550,44,3468337986188
AR012171550,550,46,3468337986195
AR012171550,550,48,3468337986201
AR012171550,550,50,3468337986218
AR012171550,550,52,3468337986225
AR012171650,650,38,3468337986232
AR012171650,650,40,3468337986249
AR012171650,650,42,3468337986256
AR012171650,650,44,3468337986263
AR012171650,650,46,3468337986270
AR012171650,650,48,3468337986287
AR012171650,650,50,3468337986294
AR012171650,650,52,3468337986300
AR012173222,222,38,3468337986317
AR012173222,222,40,3468337986324
AR012173222,222,42,3468337986331
AR012173222,222,44,3468337986348
AR012173222,222,46,3468337986355
AR012173222,222,48,3468337986362
AR012173222,222,50,3468337986379
AR012173222,222,52,3468337986386
AR012173551,551,38,3468337986393
AR012173551,551,40,3468337986409
AR012173551,551,42,3468337986416
AR012173551,551,44,3468337986423
AR012173551,551,46,3468337986430
AR012173551,551,48,3468337986447
AR012173551,551,50,3468337986454
AR012173551,551,52,3468337986461
AR012174555,555,38,3468337986478
AR012174555,555,40,3468337986485
AR012174555,555,42,3468337986492
AR012174555,555,44,3468337986508
AR012174555,555,46,3468337986515
AR012174555,555,48,3468337986522
AR012174555,555,50,3468337986539
AR012174555,555,52,3468337986546
AR012175252,252,38,3468337986553
AR012175252,252,40,3468337986560
AR012175252,252,42,3468337986577
AR012175252,252,44,3468337986584
AR012175252,252,46,3468337986591
AR012175252,252,48,3468337986607
AR012175252,252,50,3468337986614
AR012175252,252,52,3468337986621
AR012175550,550,38,3468337986638
AR012175550,550,40,3468337986645
AR012175550,550,42,3468337986652
AR012175550,550,44,3468337986669
AR012175550,550,46,3468337986676
AR012175550,550,48,3468337986683
AR012175550,550,50,3468337986690
AR012175550,550,52,3468337986706
AR012176252,252,38,3468337986713
AR012176252,252,40,3468337986720
AR012176252,252,42,3468337986737
AR012176252,252,44,3468337986744
AR012176252,252,46,3468337986751
AR012176252,252,48,3468337986768
AR012176252,252,50,3468337986775
AR012176252,252,52,3468337986782
AR012177510,510,38,3468337986959
AR012177510,510,40,3468337986966
AR012177510,510,42,3468337986973
AR012177510,510,44,3468337986980
AR012177510,510,46,3468337986997
AR012177510,510,48,3468337987000
AR012177510,510,50,3468337987017
AR012177510,510,52,3468337987024
AR012177761,761,38,3468337987116
AR012177761,761,40,3468337987123
AR012177761,761,42,3468337987130
AR012177761,761,44,3468337987147
AR012177761,761,46,3468337987154
AR012177761,761,48,3468337987161
AR012177761,761,50,3468337987178
AR012177761,761,52,3468337987185
AR012178292,292,36,3468337987192
AR012178292,292,38,3468337987208
AR012178292,292,40,3468337987215
AR012178292,292,42,3468337987222
AR012178292,292,44,3468337987239
AR012178292,292,46,3468337987246
AR012178292,292,48,3468337987253
AR012178292,292,50,3468337987260
AR012178292,292,52,3468337987277
AR012178516,516,36,3468337987284
AR012178516,516,38,3468337987291
AR012178516,516,40,3468337987307
AR012178516,516,42,3468337987314
AR012178516,516,44,3468337987321
AR012178516,516,46,3468337987338
AR012178516,516,48,3468337987345
AR012178516,516,50,3468337987352
AR012178516,516,52,3468337987369
AR012189580,580,36,3468337960942
AR012189580,580,38,3468337960959
AR012189580,580,40,3468337960966
AR012189580,580,42,3468337960973
AR012189580,580,44,3468337960980
AR012189580,580,46,3468337960997
AR012189580,580,48,3468337961000
AR012189690,690,36,3468337961017
AR012189690,690,38,3468337961024
AR012189690,690,40,3468337961031
AR012189690,690,42,3468337961048
AR012189690,690,44,3468337961055
AR012189690,690,46,3468337961062
AR012189690,690,48,3468337961079
AR012192266,266,28,3468337987376
AR012192266,266,30,3468337987383
AR012192266,266,32,3468337987390
AR012192266,266,34,3468337987406
AR012192266,266,36,3468337987413
AR012192266,266,38,3468337987420
AR012192266,266,40,3468337987437
AR012192266,266,42,3468337987444
AR012192266,266,44,3468337987451
AR012192869,869,28,3468337987468
AR012192869,869,30,3468337987475
AR012192869,869,32,3468337987482
AR012192869,869,34,3468337987499
AR012192869,869,36,3468337987505
AR012192869,869,38,3468337987512
AR012192869,869,40,3468337987529
AR012192869,869,42,3468337987536
AR012192869,869,44,3468337987543
AR012192955,955,28,3468337987550
AR012192955,955,30,3468337987567
AR012192955,955,32,3468337987574
AR012192955,955,34,3468337987581
AR012192955,955,36,3468337987598
AR012192955,955,38,3468337987604
AR012192955,955,40,3468337987611
AR012192955,955,42,3468337987628
AR012192955,955,44,3468337987635
AR012194200,200,38,3468337987642
AR012194200,200,40,3468337987659
AR012194200,200,42,3468337987666
AR012194200,200,44,3468337987673
AR012194200,200,46,3468337987680
AR012194200,200,48,3468337987697
AR012194200,200,50,3468337987703
AR012194200,200,52,3468337987710
AR012194700,700,38,3468337987727
AR012194700,700,40,3468337987734
AR012194700,700,42,3468337987741
AR012194700,700,44,3468337987758
AR012194700,700,46,3468337987765
AR012194700,700,48,3468337987772
AR012194700,700,50,3468337987789
AR012194700,700,52,3468337987796
AR012221190,190,28,3468337989615
AR012221190,190,30,3468337989622
AR012221190,190,32,3468337989639
AR012221190,190,34,3468337989646
AR012221190,190,36,3468337989653
AR012221190,190,38,3468337989660
AR012221190,190,40,3468337989677
AR012221190,190,42,3468337989684
AR012221190,190,44,3468337989691
AR012224500,500,26,3468337989912
AR012224500,500,28,3468337989929
AR012224500,500,30,3468337989936
AR012224500,500,32,3468337989943
AR012224500,500,34,3468337989950
AR012224500,500,36,3468337989967
AR012224500,500,38,3468337989974
AR012224500,500,40,3468337989981
AR012224500,500,42,3468337989998
AR012224500,500,44,3468337990000
AR012224500,500,46,3468337990017
AR012224500,500,48,3468337990024
AR012224700,700,26,3468337990154
AR012224700,700,28,3468337990161
AR012224700,700,30,3468337990178
AR012224700,700,32,3468337990185
AR012224700,700,34,3468337990192
AR012224700,700,36,3468337990208
AR012224700,700,38,3468337990215
AR012224700,700,40,3468337990222
AR012224700,700,42,3468337990239
AR012224700,700,44,3468337990246
AR012224700,700,46,3468337990253
AR012224700,700,48,3468337990260
AR012224900,900,26,3468337990390
AR012224900,900,28,3468337990406
AR012224900,900,30,3468337990413
AR012224900,900,32,3468337990420
AR012224900,900,34,3468337990437
AR012224900,900,36,3468337990444
AR012224900,900,38,3468337990451
AR012224900,900,40,3468337990468
AR012224900,900,42,3468337990475
AR012224900,900,44,3468337990482
AR012224900,900,46,3468337990499
AR012224900,900,48,3468337990505
AR012226550,550,38,3468337965558
AR012226550,550,40,3468337965565
AR012226550,550,42,3468337965572
AR012226550,550,44,3468337965589
AR012226550,550,46,3468337965596
AR012226550,550,48,3468337965602
AR012226550,550,50,3468337965619
AR012226770,770,38,3468337965626
AR012226770,770,40,3468337965633
AR012226770,770,42,3468337965640
AR012226770,770,44,3468337965657
AR012226770,770,46,3468337965664
AR012226770,770,48,3468337965671
AR012226770,770,50,3468337965688
AR012228690,690,28,3468337991236
AR012228690,690,30,3468337991243
AR012228690,690,32,3468337991250
AR012228690,690,34,3468337991267
AR012228690,690,36,3468337991274
AR012228690,690,38,3468337991281
AR012228690,690,40,3468337991298
AR012228690,690,42,3468337991304
AR012228690,690,44,3468337991311
AR012228850,850,28,3468337991328
AR012228850,850,30,3468337991335
AR012228850,850,32,3468337991342
AR012228850,850,34,3468337991359
AR012228850,850,36,3468337991366
AR012228850,850,38,3468337991373
AR012228850,850,40,3468337991380
AR012228850,850,42,3468337991397
AR012228850,850,44,3468337991403
AR012229590,590,28,3468337991410
AR012229590,590,30,3468337991427
AR012229590,590,32,3468337991434
AR012229590,590,34,3468337991441
AR012229590,590,36,3468337991458
AR012229590,590,38,3468337991465
AR012229590,590,40,3468337991472
AR012229590,590,42,3468337991489
AR012229590,590,44,3468337991496
AR012229590,590,46,3468337991502
AR012229830,830,28,3468337991519
AR012229830,830,30,3468337991526
AR012229830,830,32,3468337991533
AR012229830,830,34,3468337991540
AR012229830,830,36,3468337991557
AR012229830,830,38,3468337991564
AR012229830,830,40,3468337991571
